location,country,time,temp,pressure,humidity,visibility,wind speed,wind degree,clouds,date
liberec,CZ,1652825746,20.18,1009.4,39.18,9994.59,3.16,228.51,34.1,Wed May 18 00:15:46 CEST 2022
liberec,CZ,1652825146,19.19,1022.07,73.8,7601.96,2.51,66.27,35.11,Wed May 18 00:05:46 CEST 2022
liberec,CZ,1652824546,10.06,1024.05,84.84,8031.58,2.88,160.45,57.74,Tue May 17 23:55:46 CEST 2022
liberec,CZ,1652823946,15.28,1026.11,31.35,6271.86,4.28,58.94,89.8,Tue May 17 23:45:46 CEST 2022
liberec,CZ,1652823346,9.81,1011.84,61.91,8622.42,4.59,159.5,32.54,Tue May 17 23:35:46 CEST 2022
liberec,CZ,1652822746,13.64,1013.63,73.03,9808.14,1.05,115.4,86.66,Tue May 17 23:25:46 CEST 2022
liberec,CZ,1652822146,7.47,1012.35,34.23,8951.6,0.7,269.49,51.78,Tue May 17 23:15:46 CEST 2022
liberec,CZ,1652821546,25.15,1014.58,41.83,8732.8,1.41,177.23,85.16,Tue May 17 23:05:46 CEST 2022
liberec,CZ,1652820946,23.83,992.58,65.72,6548.46,1.89,33.49,39.24,Tue May 17 22:55:46 CEST 2022
liberec,CZ,1652820346,20.0,1009.57,61.41,7260.5,0.35,288.54,82.98,Tue May 17 22:45:46 CEST 2022
liberec,CZ,1652819746,16.56,991.4,43.8,9084.05,0.84,40.4,1.26,Tue May 17 22:35:46 CEST 2022
liberec,CZ,1652819146,16.57,1025.1,79.83,7574.25,1.52,92.94,24.6,Tue May 17 22:25:46 CEST 2022
liberec,CZ,1652818546,16.56,1025.78,79.91,6642.21,2.87,148.72,6.12,Tue May 17 22:15:46 CEST 2022
liberec,CZ,1652817946,18.75,990.22,68.72,7204.0,1.22,48.11,89.32,Tue May 17 22:05:46 CEST 2022
liberec,CZ,1652817346,12.84,1024.45,52.27,6136.98,4.14,51.29,96.29,Tue May 17 21:55:46 CEST 2022
liberec,CZ,1652816746,14.07,995.05,85.2,9495.14,1.71,210.85,27.56,Tue May 17 21:45:46 CEST 2022
liberec,CZ,1652816146,12.28,1005.45,59.11,6558.58,1.26,62.72,50.1,Tue May 17 21:35:46 CEST 2022
liberec,CZ,1652815546,20.42,990.72,56.76,6924.63,3.98,105.02,94.9,Tue May 17 21:25:46 CEST 2022
liberec,CZ,1652814946,19.07,996.21,84.29,9884.07,1.48,349.69,84.55,Tue May 17 21:15:46 CEST 2022
liberec,CZ,1652814346,8.22,1008.88,68.09,8449.68,0.7,233.52,3.74,Tue May 17 21:05:46 CEST 2022
liberec,CZ,1652813746,11.08,990.54,37.25,9991.07,0.26,273.17,86.56,Tue May 17 20:55:46 CEST 2022
liberec,CZ,1652813146,22.88,1003.69,42.74,8185.98,1.0,189.88,34.48,Tue May 17 20:45:46 CEST 2022
liberec,CZ,1652812546,15.01,991.31,76.5,6985.03,0.51,146.18,91.28,Tue May 17 20:35:46 CEST 2022
liberec,CZ,1652811946,20.34,1007.19,79.49,8186.48,4.83,323.46,43.36,Tue May 17 20:25:46 CEST 2022
liberec,CZ,1652811346,23.18,1002.95,52.47,7279.77,1.76,221.07,46.95,Tue May 17 20:15:46 CEST 2022
liberec,CZ,1652810746,25.95,1009.18,40.43,7407.96,3.64,186.97,45.13,Tue May 17 20:05:46 CEST 2022
liberec,CZ,1652810146,10.51,1020.74,28.46,6168.41,2.57,211.38,63.3,Tue May 17 19:55:46 CEST 2022
liberec,CZ,1652809546,17.85,1003.07,68.86,9569.1,0.74,306.97,84.87,Tue May 17 19:45:46 CEST 2022
liberec,CZ,1652808946,22.99,1020.22,39.59,8687.28,0.61,336.51,0.88,Tue May 17 19:35:46 CEST 2022
liberec,CZ,1652808346,24.51,996.26,56.48,9970.72,0.48,160.61,50.32,Tue May 17 19:25:46 CEST 2022
liberec,CZ,1652807746,18.09,993.79,21.9,6526.37,3.9,97.42,75.14,Tue May 17 19:15:46 CEST 2022
liberec,CZ,1652807146,7.77,1003.17,86.6,9837.47,2.87,296.73,52.14,Tue May 17 19:05:46 CEST 2022
liberec,CZ,1652806546,11.73,994.12,57.4,7671.98,1.19,41.89,19.3,Tue May 17 18:55:46 CEST 2022
liberec,CZ,1652805946,20.48,996.99,30.76,8883.42,2.05,98.49,54.4,Tue May 17 18:45:46 CEST 2022
liberec,CZ,1652805346,19.82,1018.75,59.46,9318.47,3.93,168.43,60.4,Tue May 17 18:35:46 CEST 2022
liberec,CZ,1652804746,20.98,1019.11,23.78,6779.24,2.36,329.68,25.17,Tue May 17 18:25:46 CEST 2022
liberec,CZ,1652804146,21.01,1001.07,30.95,6671.78,3.42,22.79,43.12,Tue May 17 18:15:46 CEST 2022
liberec,CZ,1652803546,13.91,1006.24,20.45,8149.53,1.86,245.78,75.88,Tue May 17 18:05:46 CEST 2022
liberec,CZ,1652802946,15.42,1002.81,36.5,6178.83,3.19,325.57,56.31,Tue May 17 17:55:46 CEST 2022
liberec,CZ,1652802346,15.14,996.0,70.85,9199.95,1.17,5.36,87.26,Tue May 17 17:45:46 CEST 2022
liberec,CZ,1652801746,14.22,1014.81,82.77,8590.39,4.73,176.11,46.55,Tue May 17 17:35:46 CEST 2022
liberec,CZ,1652801146,10.09,1025.75,66.87,6046.95,3.8,326.31,13.49,Tue May 17 17:25:46 CEST 2022
liberec,CZ,1652800546,13.19,1003.1,25.44,9632.39,1.82,55.58,69.66,Tue May 17 17:15:46 CEST 2022
liberec,CZ,1652799946,12.49,1028.04,64.97,6790.49,2.59,177.48,44.09,Tue May 17 17:05:46 CEST 2022
liberec,CZ,1652799346,18.56,1010.4,27.57,8584.76,0.13,101.94,41.22,Tue May 17 16:55:46 CEST 2022
liberec,CZ,1652798746,7.57,1001.38,48.27,7796.49,1.03,326.68,97.49,Tue May 17 16:45:46 CEST 2022
liberec,CZ,1652798146,18.8,1016.98,48.91,6774.19,2.21,92.1,35.59,Tue May 17 16:35:46 CEST 2022
liberec,CZ,1652797546,21.47,990.82,78.73,7276.64,3.21,322.5,84.31,Tue May 17 16:25:46 CEST 2022
liberec,CZ,1652796946,17.11,992.79,71.04,6555.07,4.77,159.95,35.16,Tue May 17 16:15:46 CEST 2022
liberec,CZ,1652796346,23.83,991.03,22.72,8376.35,1.81,263.67,72.27,Tue May 17 16:05:46 CEST 2022
liberec,CZ,1652795746,19.41,1003.01,87.5,9846.62,4.66,232.66,46.67,Tue May 17 15:55:46 CEST 2022
liberec,CZ,1652795146,12.02,1027.59,63.11,8221.85,3.09,339.82,54.6,Tue May 17 15:45:46 CEST 2022
liberec,CZ,1652794546,21.52,1024.29,74.12,8725.88,0.44,346.3,75.11,Tue May 17 15:35:46 CEST 2022
liberec,CZ,1652793946,24.21,1028.58,57.37,7607.1,3.39,62.02,41.8,Tue May 17 15:25:46 CEST 2022
liberec,CZ,1652793346,17.48,1011.32,62.33,8583.73,2.01,341.31,3.07,Tue May 17 15:15:46 CEST 2022
liberec,CZ,1652792746,20.84,991.06,76.77,6896.09,2.58,343.03,19.67,Tue May 17 15:05:46 CEST 2022
liberec,CZ,1652792146,7.68,1015.83,41.6,6999.91,1.21,320.68,65.13,Tue May 17 14:55:46 CEST 2022
liberec,CZ,1652791546,16.18,992.72,44.64,7441.11,1.9,325.42,33.69,Tue May 17 14:45:46 CEST 2022
liberec,CZ,1652790946,14.06,1021.13,75.19,6183.82,4.89,79.42,33.98,Tue May 17 14:35:46 CEST 2022
liberec,CZ,1652790346,9.32,1022.69,30.44,6513.28,3.41,198.42,99.58,Tue May 17 14:25:46 CEST 2022
liberec,CZ,1652789746,16.35,1025.04,22.39,8270.67,3.27,12.81,98.36,Tue May 17 14:15:46 CEST 2022
liberec,CZ,1652789146,19.28,990.58,68.44,7915.13,1.66,248.87,69.87,Tue May 17 14:05:46 CEST 2022
liberec,CZ,1652788546,22.91,1002.2,86.6,8009.78,3.23,6.25,51.58,Tue May 17 13:55:46 CEST 2022
liberec,CZ,1652787946,21.84,1025.35,32.62,6742.84,3.83,319.99,13.85,Tue May 17 13:45:46 CEST 2022
liberec,CZ,1652787346,18.83,1001.7,58.03,8563.79,4.31,346.19,8.61,Tue May 17 13:35:46 CEST 2022
liberec,CZ,1652786746,25.1,995.77,81.63,9200.53,2.72,111.02,5.84,Tue May 17 13:25:46 CEST 2022
liberec,CZ,1652786146,18.17,1006.29,31.55,8715.21,3.54,92.32,72.23,Tue May 17 13:15:46 CEST 2022
liberec,CZ,1652785546,12.17,993.45,46.25,6191.15,1.38,33.06,71.12,Tue May 17 13:05:46 CEST 2022
liberec,CZ,1652784946,18.24,1009.67,36.24,6519.08,2.12,235.7,26.61,Tue May 17 12:55:46 CEST 2022
liberec,CZ,1652784346,16.7,1010.91,59.73,9934.54,3.25,273.23,9.72,Tue May 17 12:45:46 CEST 2022
liberec,CZ,1652783746,25.46,1029.77,40.14,7099.44,3.48,73.22,64.03,Tue May 17 12:35:46 CEST 2022
liberec,CZ,1652783146,22.51,1014.67,54.23,6543.38,0.11,33.37,24.55,Tue May 17 12:25:46 CEST 2022
liberec,CZ,1652782546,9.58,998.36,66.8,6157.77,4.24,223.47,20.77,Tue May 17 12:15:46 CEST 2022
liberec,CZ,1652781946,13.35,1004.24,55.39,9315.95,1.46,310.87,25.95,Tue May 17 12:05:46 CEST 2022
liberec,CZ,1652781346,20.03,1011.65,61.51,8562.39,1.46,292.12,58.02,Tue May 17 11:55:46 CEST 2022
liberec,CZ,1652780746,17.44,990.77,81.62,6465.19,4.22,329.37,59.53,Tue May 17 11:45:46 CEST 2022
liberec,CZ,1652780146,16.75,1008.3,77.08,7033.21,2.89,161.86,10.8,Tue May 17 11:35:46 CEST 2022
liberec,CZ,1652779546,12.33,997.71,54.86,8603.53,4.41,143.71,63.55,Tue May 17 11:25:46 CEST 2022
liberec,CZ,1652778946,17.25,1028.66,23.75,9857.26,3.83,245.69,74.16,Tue May 17 11:15:46 CEST 2022
liberec,CZ,1652778346,19.88,1027.26,67.11,8568.31,4.91,274.01,10.98,Tue May 17 11:05:46 CEST 2022
liberec,CZ,1652777746,17.17,1028.28,39.16,9000.42,2.33,83.75,27.58,Tue May 17 10:55:46 CEST 2022
liberec,CZ,1652777146,19.97,1003.86,60.29,7220.0,2.56,6.06,89.64,Tue May 17 10:45:46 CEST 2022
liberec,CZ,1652776546,17.05,1006.32,20.52,9936.74,4.38,344.67,82.62,Tue May 17 10:35:46 CEST 2022
liberec,CZ,1652775946,19.9,1012.25,71.93,9835.76,0.36,284.51,12.32,Tue May 17 10:25:46 CEST 2022
liberec,CZ,1652775346,23.17,1026.67,56.61,7110.19,1.44,291.2,82.11,Tue May 17 10:15:46 CEST 2022
liberec,CZ,1652774746,10.36,1011.08,52.16,7417.69,2.44,196.45,86.82,Tue May 17 10:05:46 CEST 2022
liberec,CZ,1652774146,11.54,1027.91,35.37,6026.41,3.89,233.08,61.54,Tue May 17 09:55:46 CEST 2022
liberec,CZ,1652773546,8.61,1001.9,55.96,8334.44,1.92,325.27,65.01,Tue May 17 09:45:46 CEST 2022
liberec,CZ,1652772946,20.91,1021.87,71.69,6296.68,0.88,175.66,6.05,Tue May 17 09:35:46 CEST 2022
liberec,CZ,1652772346,8.78,996.49,47.61,7682.12,2.91,89.46,52.17,Tue May 17 09:25:46 CEST 2022
liberec,CZ,1652771746,19.2,998.45,24.28,7342.85,1.03,214.76,78.1,Tue May 17 09:15:46 CEST 2022
liberec,CZ,1652771146,9.85,1015.09,64.86,9183.24,1.09,252.23,51.75,Tue May 17 09:05:46 CEST 2022
liberec,CZ,1652770546,23.56,1001.11,58.04,9443.82,4.97,304.86,8.85,Tue May 17 08:55:46 CEST 2022
liberec,CZ,1652769946,17.48,1022.81,25.84,6771.99,4.34,268.41,8.16,Tue May 17 08:45:46 CEST 2022
liberec,CZ,1652769346,19.68,993.02,71.28,7757.83,2.06,215.67,47.84,Tue May 17 08:35:46 CEST 2022
liberec,CZ,1652768746,12.15,1027.27,71.83,8565.57,0.37,105.94,42.98,Tue May 17 08:25:46 CEST 2022
liberec,CZ,1652768146,23.4,1008.73,71.86,7938.14,4.21,294.63,49.61,Tue May 17 08:15:46 CEST 2022
liberec,CZ,1652767546,15.93,1010.76,34.79,8731.9,3.85,306.22,27.42,Tue May 17 08:05:46 CEST 2022
liberec,CZ,1652766946,7.44,998.85,31.3,9534.61,3.49,278.36,30.15,Tue May 17 07:55:46 CEST 2022
liberec,CZ,1652766346,21.14,1021.05,41.57,7459.72,1.11,218.91,65.44,Tue May 17 07:45:46 CEST 2022
liberec,CZ,1652765746,25.94,1027.88,47.99,6835.55,2.03,277.12,41.3,Tue May 17 07:35:46 CEST 2022
liberec,CZ,1652765146,21.84,1015.05,85.12,9279.52,1.75,189.1,3.39,Tue May 17 07:25:46 CEST 2022
liberec,CZ,1652764546,15.12,997.6,23.71,7313.3,0.9,331.27,3.22,Tue May 17 07:15:46 CEST 2022
liberec,CZ,1652763946,18.29,1010.32,57.91,6333.41,3.62,219.79,88.95,Tue May 17 07:05:46 CEST 2022
liberec,CZ,1652763346,7.98,1002.23,61.55,9724.9,2.57,356.24,66.49,Tue May 17 06:55:46 CEST 2022
liberec,CZ,1652762746,16.14,1005.83,43.05,9209.67,0.63,148.58,86.29,Tue May 17 06:45:46 CEST 2022
liberec,CZ,1652762146,19.5,1005.52,35.23,7581.88,3.13,352.85,49.16,Tue May 17 06:35:46 CEST 2022
liberec,CZ,1652761546,23.9,1015.46,23.57,7667.99,1.8,43.93,22.43,Tue May 17 06:25:46 CEST 2022
liberec,CZ,1652760946,24.01,1022.75,50.81,9883.63,1.4,337.18,47.46,Tue May 17 06:15:46 CEST 2022
liberec,CZ,1652760346,21.59,995.9,55.31,7975.99,1.19,158.15,20.76,Tue May 17 06:05:46 CEST 2022
liberec,CZ,1652759746,17.5,1016.45,69.9,9080.26,3.53,156.46,42.94,Tue May 17 05:55:46 CEST 2022
liberec,CZ,1652759146,15.25,996.34,83.31,8534.98,2.31,37.96,0.49,Tue May 17 05:45:46 CEST 2022
liberec,CZ,1652758546,18.53,1012.03,70.82,8700.56,1.87,74.84,42.1,Tue May 17 05:35:46 CEST 2022
liberec,CZ,1652757946,23.93,1028.35,45.82,8384.99,1.69,245.31,96.52,Tue May 17 05:25:46 CEST 2022
liberec,CZ,1652757346,19.08,1021.93,31.59,9372.91,2.41,122.08,98.24,Tue May 17 05:15:46 CEST 2022
liberec,CZ,1652756746,17.19,1003.54,71.48,7266.12,1.37,149.53,34.25,Tue May 17 05:05:46 CEST 2022
liberec,CZ,1652756146,15.45,1023.69,22.75,6287.06,2.74,128.07,82.97,Tue May 17 04:55:46 CEST 2022
liberec,CZ,1652755546,24.32,1021.53,76.55,9159.06,3.94,131.3,76.32,Tue May 17 04:45:46 CEST 2022
liberec,CZ,1652754946,22.74,1024.59,48.02,9315.8,1.03,89.91,91.9,Tue May 17 04:35:46 CEST 2022
liberec,CZ,1652754346,17.91,991.39,87.99,7677.48,4.2,104.78,16.35,Tue May 17 04:25:46 CEST 2022
liberec,CZ,1652753746,18.17,1026.32,43.4,8157.41,0.89,81.75,73.27,Tue May 17 04:15:46 CEST 2022
liberec,CZ,1652753146,13.47,1026.31,80.15,9712.68,0.79,69.93,84.74,Tue May 17 04:05:46 CEST 2022
liberec,CZ,1652752546,22.72,1010.05,47.58,8322.73,3.2,52.02,2.23,Tue May 17 03:55:46 CEST 2022
liberec,CZ,1652751946,22.16,1001.79,23.52,9552.15,1.43,179.64,70.33,Tue May 17 03:45:46 CEST 2022
liberec,CZ,1652751346,11.55,995.78,76.97,8592.51,3.56,246.14,72.52,Tue May 17 03:35:46 CEST 2022
liberec,CZ,1652750746,12.88,1025.86,43.89,8533.36,0.11,274.68,6.83,Tue May 17 03:25:46 CEST 2022
liberec,CZ,1652750146,7.15,991.14,44.84,8385.14,3.91,275.42,15.01,Tue May 17 03:15:46 CEST 2022
liberec,CZ,1652749546,20.11,996.05,27.9,9341.69,1.93,305.0,5.72,Tue May 17 03:05:46 CEST 2022
liberec,CZ,1652748946,14.28,1009.12,77.97,7628.17,3.37,354.82,59.68,Tue May 17 02:55:46 CEST 2022
liberec,CZ,1652748346,12.39,1018.82,27.79,8939.65,4.71,180.39,3.38,Tue May 17 02:45:46 CEST 2022
liberec,CZ,1652747746,11.34,1013.47,23.72,7159.13,3.17,311.22,58.85,Tue May 17 02:35:46 CEST 2022
liberec,CZ,1652747146,21.41,1007.67,49.85,8172.97,1.24,146.15,78.09,Tue May 17 02:25:46 CEST 2022
liberec,CZ,1652746546,22.71,992.05,22.92,8197.09,2.03,235.94,29.34,Tue May 17 02:15:46 CEST 2022
liberec,CZ,1652745946,23.2,998.7,76.56,7677.52,1.15,45.85,48.85,Tue May 17 02:05:46 CEST 2022
liberec,CZ,1652745346,24.18,1010.03,62.92,7596.16,3.12,328.95,6.18,Tue May 17 01:55:46 CEST 2022
liberec,CZ,1652744746,18.02,1015.09,20.53,7417.88,1.26,232.0,6.33,Tue May 17 01:45:46 CEST 2022
liberec,CZ,1652744146,12.68,1006.43,30.56,6630.03,1.06,181.28,18.48,Tue May 17 01:35:46 CEST 2022
liberec,CZ,1652743546,11.05,1015.9,36.0,7136.71,2.23,138.97,31.98,Tue May 17 01:25:46 CEST 2022
liberec,CZ,1652742946,21.31,1025.42,82.61,6343.09,4.7,169.29,87.34,Tue May 17 01:15:46 CEST 2022
liberec,CZ,1652742346,8.4,1012.01,32.69,9040.31,1.47,231.24,80.17,Tue May 17 01:05:46 CEST 2022
liberec,CZ,1652741746,16.89,990.66,77.28,6189.51,1.64,61.21,11.3,Tue May 17 00:55:46 CEST 2022
liberec,CZ,1652741146,19.92,1015.7,50.8,7283.12,2.85,217.45,43.76,Tue May 17 00:45:46 CEST 2022
liberec,CZ,1652740546,24.02,1018.06,61.97,8189.5,3.17,213.27,3.81,Tue May 17 00:35:46 CEST 2022
liberec,CZ,1652739946,21.91,990.28,45.81,7913.96,2.8,116.18,5.24,Tue May 17 00:25:46 CEST 2022
liberec,CZ,1652739346,13.44,1005.4,82.86,6814.83,0.29,83.44,91.85,Tue May 17 00:15:46 CEST 2022
liberec,CZ,1652738746,9.14,1026.5,64.19,6768.89,4.63,88.57,89.66,Tue May 17 00:05:46 CEST 2022
liberec,CZ,1652738146,9.48,999.3,53.67,6265.52,1.61,283.62,40.97,Mon May 16 23:55:46 CEST 2022
liberec,CZ,1652737546,9.1,1010.48,34.08,8698.23,1.01,106.57,61.35,Mon May 16 23:45:46 CEST 2022
liberec,CZ,1652736946,12.91,1028.72,77.55,6128.66,1.28,31.77,64.66,Mon May 16 23:35:46 CEST 2022
liberec,CZ,1652736346,18.91,994.28,62.75,8501.99,3.86,191.1,68.9,Mon May 16 23:25:46 CEST 2022
liberec,CZ,1652735746,19.27,996.25,76.03,8508.17,2.99,351.58,28.64,Mon May 16 23:15:46 CEST 2022
liberec,CZ,1652735146,21.69,1003.14,29.07,9596.35,0.92,356.76,62.71,Mon May 16 23:05:46 CEST 2022
liberec,CZ,1652734546,13.57,990.43,82.31,8173.35,4.41,35.17,16.22,Mon May 16 22:55:46 CEST 2022
liberec,CZ,1652733946,25.11,1004.48,33.73,6238.76,3.96,298.51,22.95,Mon May 16 22:45:46 CEST 2022
liberec,CZ,1652733346,13.86,1029.88,29.36,8108.63,1.34,239.33,58.23,Mon May 16 22:35:46 CEST 2022
liberec,CZ,1652732746,23.0,1025.98,88.11,7380.39,4.06,93.0,29.72,Mon May 16 22:25:46 CEST 2022
liberec,CZ,1652732146,19.8,1003.04,52.03,8782.0,4.44,64.51,99.32,Mon May 16 22:15:46 CEST 2022
liberec,CZ,1652731546,11.1,990.58,75.64,6464.61,3.38,79.91,57.63,Mon May 16 22:05:46 CEST 2022
liberec,CZ,1652730946,14.83,1002.45,30.53,9385.01,4.59,29.85,24.56,Mon May 16 21:55:46 CEST 2022
liberec,CZ,1652730346,13.98,1021.01,58.58,7476.55,1.46,260.58,41.98,Mon May 16 21:45:46 CEST 2022
liberec,CZ,1652729746,24.9,1008.6,24.79,7778.97,0.11,7.03,94.28,Mon May 16 21:35:46 CEST 2022
liberec,CZ,1652729146,23.31,999.99,88.83,9904.3,4.1,54.89,74.79,Mon May 16 21:25:46 CEST 2022
liberec,CZ,1652728546,17.55,1020.97,47.3,6885.53,2.82,20.99,64.87,Mon May 16 21:15:46 CEST 2022
liberec,CZ,1652727946,24.46,1017.86,32.9,6400.63,0.56,167.39,52.5,Mon May 16 21:05:46 CEST 2022
liberec,CZ,1652727346,18.67,997.14,78.23,9870.8,1.09,13.14,36.47,Mon May 16 20:55:46 CEST 2022
liberec,CZ,1652726746,8.41,1026.43,49.49,9853.01,2.7,94.48,82.33,Mon May 16 20:45:46 CEST 2022
liberec,CZ,1652726146,20.56,993.36,36.6,6321.9,1.82,12.17,92.45,Mon May 16 20:35:46 CEST 2022
liberec,CZ,1652725546,15.23,994.01,83.06,9827.46,1.23,246.09,6.07,Mon May 16 20:25:46 CEST 2022
liberec,CZ,1652724946,20.88,998.2,86.51,7214.76,0.97,328.01,61.45,Mon May 16 20:15:46 CEST 2022
liberec,CZ,1652724346,18.32,1017.33,60.16,7601.67,2.62,324.47,9.7,Mon May 16 20:05:46 CEST 2022
liberec,CZ,1652723746,13.49,1003.59,72.52,7879.5,2.28,46.73,52.49,Mon May 16 19:55:46 CEST 2022
liberec,CZ,1652723146,23.38,1001.78,60.27,8796.15,4.41,281.63,52.42,Mon May 16 19:45:46 CEST 2022
liberec,CZ,1652722546,7.3,1025.78,82.0,6175.32,1.67,311.56,82.57,Mon May 16 19:35:46 CEST 2022
liberec,CZ,1652721946,22.42,1010.51,34.72,9994.98,4.38,355.25,0.13,Mon May 16 19:25:46 CEST 2022
liberec,CZ,1652721346,16.43,1001.98,22.19,6080.89,0.83,252.27,25.42,Mon May 16 19:15:46 CEST 2022
liberec,CZ,1652720746,16.03,1018.12,79.84,7993.54,4.96,327.44,4.08,Mon May 16 19:05:46 CEST 2022
liberec,CZ,1652720146,22.61,1029.11,39.54,7909.07,2.08,57.72,71.07,Mon May 16 18:55:46 CEST 2022
liberec,CZ,1652719546,16.3,1017.12,56.06,9123.99,4.07,47.21,50.47,Mon May 16 18:45:46 CEST 2022
liberec,CZ,1652718946,13.58,1022.91,60.97,8041.87,4.44,46.85,55.59,Mon May 16 18:35:46 CEST 2022
liberec,CZ,1652718346,10.88,1020.69,35.42,7247.57,3.56,85.05,37.87,Mon May 16 18:25:46 CEST 2022
liberec,CZ,1652717746,16.83,1011.13,56.67,6056.07,4.89,119.73,66.63,Mon May 16 18:15:46 CEST 2022
liberec,CZ,1652717146,23.2,1014.72,69.95,7297.16,0.19,10.71,71.3,Mon May 16 18:05:46 CEST 2022
liberec,CZ,1652716546,12.69,995.31,21.48,6966.72,2.41,162.75,35.44,Mon May 16 17:55:46 CEST 2022
liberec,CZ,1652715946,15.13,1017.42,61.49,7565.91,2.72,145.51,41.52,Mon May 16 17:45:46 CEST 2022
liberec,CZ,1652715346,25.18,1000.33,77.08,7479.84,3.64,14.26,82.21,Mon May 16 17:35:46 CEST 2022
liberec,CZ,1652714746,22.87,1003.68,22.31,6988.92,4.71,171.51,38.73,Mon May 16 17:25:46 CEST 2022
liberec,CZ,1652714146,7.2,1003.51,53.43,7008.17,2.17,9.25,76.06,Mon May 16 17:15:46 CEST 2022
liberec,CZ,1652713546,25.23,1008.88,60.12,6718.94,0.33,316.27,26.82,Mon May 16 17:05:46 CEST 2022
liberec,CZ,1652712946,16.59,994.73,69.77,8857.14,1.0,137.99,31.97,Mon May 16 16:55:46 CEST 2022
liberec,CZ,1652712346,23.84,1024.15,49.79,9802.17,1.12,307.8,1.2,Mon May 16 16:45:46 CEST 2022
liberec,CZ,1652711746,10.9,1004.66,59.75,6373.54,0.36,353.64,8.79,Mon May 16 16:35:46 CEST 2022
liberec,CZ,1652711146,22.5,1019.67,20.02,6714.65,1.98,156.91,44.99,Mon May 16 16:25:46 CEST 2022
liberec,CZ,1652710546,23.23,1002.64,42.77,6146.08,4.51,192.75,32.15,Mon May 16 16:15:46 CEST 2022
liberec,CZ,1652709946,21.91,1014.02,55.47,9853.15,1.96,241.1,44.56,Mon May 16 16:05:46 CEST 2022
liberec,CZ,1652709346,20.1,1020.93,43.77,7218.02,1.3,99.82,29.17,Mon May 16 15:55:46 CEST 2022
liberec,CZ,1652708746,8.31,1005.83,47.72,7767.69,2.32,259.32,63.28,Mon May 16 15:45:46 CEST 2022
liberec,CZ,1652708146,17.76,1020.86,31.68,6018.0,3.63,271.17,86.3,Mon May 16 15:35:46 CEST 2022
liberec,CZ,1652707546,17.39,1013.78,47.84,9763.41,1.75,243.85,11.13,Mon May 16 15:25:46 CEST 2022
liberec,CZ,1652706946,21.08,995.65,68.41,8308.74,0.27,333.61,30.56,Mon May 16 15:15:46 CEST 2022
liberec,CZ,1652706346,19.52,1024.24,40.6,7598.51,3.44,251.25,50.11,Mon May 16 15:05:46 CEST 2022
liberec,CZ,1652705746,9.23,990.05,32.91,7970.3,0.41,176.43,32.57,Mon May 16 14:55:46 CEST 2022
liberec,CZ,1652705146,18.09,1021.31,45.82,8979.41,3.25,237.85,6.92,Mon May 16 14:45:46 CEST 2022
liberec,CZ,1652704546,18.74,991.69,84.62,8032.25,0.51,197.49,89.31,Mon May 16 14:35:46 CEST 2022
liberec,CZ,1652703946,14.57,1023.39,20.75,6066.28,1.3,354.38,93.25,Mon May 16 14:25:46 CEST 2022
liberec,CZ,1652703346,16.86,1019.2,80.18,9536.79,4.4,301.73,93.55,Mon May 16 14:15:46 CEST 2022
liberec,CZ,1652702746,19.93,1018.87,59.43,7347.27,1.74,107.46,52.58,Mon May 16 14:05:46 CEST 2022
liberec,CZ,1652702146,18.58,1007.89,32.93,9827.38,4.81,38.81,70.28,Mon May 16 13:55:46 CEST 2022
liberec,CZ,1652701546,22.55,991.2,28.8,6567.81,2.29,182.52,34.92,Mon May 16 13:45:46 CEST 2022
liberec,CZ,1652700946,11.98,1021.83,84.68,7797.74,4.55,256.4,39.52,Mon May 16 13:35:46 CEST 2022
liberec,CZ,1652700346,8.49,1010.92,31.57,9756.12,0.56,16.55,96.98,Mon May 16 13:25:46 CEST 2022
liberec,CZ,1652699746,15.47,1019.62,89.5,7824.78,0.91,83.2,1.14,Mon May 16 13:15:46 CEST 2022
liberec,CZ,1652699146,23.86,1024.07,50.59,6713.08,4.35,192.44,9.41,Mon May 16 13:05:46 CEST 2022
liberec,CZ,1652698546,21.1,1004.61,35.31,7164.71,4.63,289.11,86.6,Mon May 16 12:55:46 CEST 2022
liberec,CZ,1652697946,21.83,1002.64,86.9,7038.38,1.32,5.23,47.18,Mon May 16 12:45:46 CEST 2022
liberec,CZ,1652697346,20.44,1016.7,57.93,7593.16,2.82,335.99,45.71,Mon May 16 12:35:46 CEST 2022
liberec,CZ,1652696746,19.67,1009.0,47.22,8057.05,4.77,149.18,70.14,Mon May 16 12:25:46 CEST 2022
liberec,CZ,1652696146,22.1,1004.5,39.6,9449.14,1.47,172.2,42.62,Mon May 16 12:15:46 CEST 2022
liberec,CZ,1652695546,20.36,1004.1,40.75,8976.08,2.26,152.34,21.93,Mon May 16 12:05:46 CEST 2022
liberec,CZ,1652694946,25.21,1018.05,69.09,6122.9,0.79,265.63,80.56,Mon May 16 11:55:46 CEST 2022
liberec,CZ,1652694346,23.88,1000.95,79.65,6651.7,0.81,65.42,71.57,Mon May 16 11:45:46 CEST 2022
liberec,CZ,1652693746,7.16,1012.78,87.05,8985.73,4.94,87.47,38.6,Mon May 16 11:35:46 CEST 2022
liberec,CZ,1652693146,15.72,1016.34,66.39,7666.57,3.58,299.68,17.06,Mon May 16 11:25:46 CEST 2022
